readname	chr	start	end
SRR10612065.3051274	chr2	230356616	230356726
SRR10612065.3051529	chr12	104461725	104462119
SRR10612065.3051551	chr1	36026081	36026276
SRR10612065.3051667	chr8	133419254	133419430
SRR10612065.3051859	chr6	119751338	119751565
SRR10612065.3052242	chr5	176567792	176567982
SRR10612065.3052405	chr2	230356616	230356749
SRR10612065.3052454	chr5	34056891	34057086
SRR10612065.3052719	chr11	35828009	35828607
SRR10612065.3052859	chr8	101270924	101271131
SRR10612065.3053071	chr14	105766873	105767152
SRR10612065.3053074	chr2	206982791	206982933
SRR10612065.3053391	chr7	11053428	11053533
SRR10612065.3053702	chr22	36144797	36145060
SRR10612065.3054349	chr14	81976969	81977172
SRR10612065.3054378	chr2	116066822	116074071
SRR10612065.3054398	chr20	47760904	47761052
SRR10612065.3054490	chr7	104754983	104755249
SRR10612065.3055135	chr10	99239603	99239804
SRR10612065.3055382	chr14	20811230	20811472
SRR10612065.3055548	chr21	45404982	45405244
SRR10612065.3055712	chr15	35155068	35155207
SRR10612065.3056302	chr6	69396543	69396757
SRR10612065.3056414	chr14	20811265	20811441
SRR10612065.3056679	chr1	102461593	102461727
SRR10612065.3056700	chr3	57305685	57305920
SRR10612065.3057320	chr5	1597230	1597402
SRR10612065.3057732	chr12	23887618	23893881
SRR10612065.3057738	chr2	234366024	234366281
SRR10612065.3057742	chr5	126732631	126732873
SRR10612065.3057807	chr14	20811235	20811367
SRR10612065.3058408	chr17	11958206	11984850
SRR10612065.3058611	chr1	33810837	33811005
SRR10612065.3058671	chr3	141883043	141883346
SRR10612065.3058678	chr4	96209681	96209782
SRR10612065.3058801	chr5	109049420	109051966
SRR10612065.3059447	chr10	126384726	126395457
SRR10612065.3059653	chr6	158292403	158292534
SRR10612065.3060019	chr11	768129	768267
SRR10612065.3060125	chr10	97192302	97197825
SRR10612065.3060413	chr13	67459106	67459222
SRR10612065.3060570	chr19	54930862	54931109
SRR10612065.3060888	chr2	207310031	207310176
SRR10612065.3061126	chr3	39554871	39559276
SRR10612065.3061657	chr1	227064314	227064799
SRR10612065.3061756	chr2	230356639	230356747
SRR10612065.3061899	chr14	20811270	20811464
SRR10612065.3061926	chr13	96579484	96579587
SRR10612065.3062005	chr14	20811265	20811404
SRR10612065.3062027	chr4	6104260	6104455
SRR10612065.3062382	chr9	2943565	2948290
SRR10612065.3062394	chr1	175331799	175336435
SRR10612065.3062434	chr6	106696037	106727679
SRR10612065.3062622	chr11	77411957	77412223
SRR10612065.3063030	chr3	182942307	182942418
SRR10612065.3063037	chr14	20811237	20811346
SRR10612065.3063132	chr8	42993615	42993830
SRR10612065.3063432	chr2	17836746	17836879
SRR10612065.3063680	chr10	75998205	75998344
SRR10612065.3063759	chrY	16012202	16012448
SRR10612065.3064350	chr9	46601008	46609006
SRR10612065.3064376	chr14	20811264	20811502
SRR10612065.3064379	chrX	152955914	152956873
SRR10612065.3064533	chr1	29219025	29219509
SRR10612065.3064779	chr9	99488351	99488495
SRR10612065.3065040	chr11	105603236	105603913
SRR10612065.3065044	chr4	62598692	62598852
SRR10612065.3065173	chr7	44102200	44102318
SRR10612065.3065403	chr9	33971648	33973236
SRR10612065.3065552	chr7	18704833	18705181
SRR10612065.3065581	chr9	79373316	79373655
SRR10612065.3065651	chr1	40147390	40147544
SRR10612065.3066118	chr12	79843460	79843775
SRR10612065.3066459	chr12	95459287	95459472
SRR10612065.3066495	chr22	23570720	23570989
SRR10612065.3066569	chr3	196658621	196658711
SRR10612065.3066633	chr2	230356620	230356730
SRR10612065.3066637	chr11	83977960	83978169
SRR10612065.3066667	chr8	144921770	144922310
SRR10612065.3067143	chr5	109940350	109940528
SRR10612065.3068183	chr14	20811265	20811452
SRR10612065.3068540	chr3	8447921	8448197
SRR10612065.3068846	chr9	119463554	119463839
SRR10612065.3068895	chr3	85250592	85250738
SRR10612065.3069297	chr17	79070278	79070400
SRR10612065.3069369	chr1	150258842	150259217
SRR10612065.3069390	chr6	22217949	22218098
SRR10612065.3069602	chr14	105168587	105168817
SRR10612065.3069655	chr8	61707543	61714152
SRR10612065.3069748	chr3	133362869	133368394
SRR10612065.3069819	chr17	2586246	2587218
SRR10612065.3069848	chr1	65830317	65831881
SRR10612065.3069849	chr1	211081608	211081868
SRR10612065.3069910	chr4	21145860	21146560
SRR10612065.3069973	chr19	1456940	1457047
SRR10612065.3070163	chr5	161205105	161205582
SRR10612065.3070472	chr2	188339197	188339628
SRR10612065.3070741	chr14	20811265	20811431
SRR10612065.3070782	chr14	20811230	20811446
SRR10612065.3071066	chr2	230356643	230356745
SRR10612065.3071549	chr14	20811268	20811441
SRR10612065.3071615	chr2	230356642	230356747
SRR10612065.3071676	chr5	64865706	64867768
SRR10612065.3071885	chr13	110438248	110438378
SRR10612065.3072372	chr5	154135543	154135661
SRR10612065.3072511	chr3	47222059	47222322
SRR10612065.3072587	chr5	58284320	58289292
SRR10612065.3072689	chr6	13217736	13217934
SRR10612065.3072730	chr2	198763119	198763296
SRR10612065.3073073	chrX	148563356	148563492
SRR10612065.3073615	chr14	20811245	20811403
SRR10612065.3073670	chr2	122514816	122519101
SRR10612065.3073680	chr14	20811245	20811367
SRR10612065.3074278	chr2	100165274	100165433
SRR10612065.3074315	chr16	7401253	7401463
SRR10612065.3075262	chr11	61540120	61540422
SRR10612065.3075272	chr1	15088027	15088943
SRR10612065.3075295	chr14	20811247	20811534
SRR10612065.3075470	chr10	11091197	11091609
SRR10612065.3075474	chr10	134007256	134007398
SRR10612065.3076002	chr14	96554668	96554784
SRR10612065.3076056	chrX	110390959	110416278
SRR10612065.3076425	chr2	144729795	144730052
SRR10612065.3076456	chr14	20811264	20811444
SRR10612065.3076859	chr2	101009539	101010035
SRR10612065.3077006	chr12	66856725	66856873
SRR10612065.3077036	chr7	22232328	22232458
SRR10612065.3077039	chr7	24931288	24931693
SRR10612065.3077085	chr11	88376017	88376202
SRR10612065.3077133	chr10	34586378	34586789
SRR10612065.3077180	chr1	33133897	33134450
SRR10612065.3077285	chr3	42701144	42703036
SRR10612065.3077312	chr20	36573176	36573500
SRR10612065.3077432	chr6	47251968	47253733
SRR10612065.3077519	chr14	20811234	20811338
SRR10612065.3077712	chr14	20811265	20811450
SRR10612065.3077887	chr12	32751431	32764218
SRR10612065.3078024	chr2	230356619	230356718
SRR10612065.3078193	chr14	20811247	20811380
SRR10612065.3078380	chr11	132287970	132288176
SRR10612065.3078532	chrX	128492532	128492992
SRR10612065.3078667	chr5	37471254	37471592
SRR10612065.3078675	chr2	241689846	241697855
SRR10612065.3078840	chr5	137320946	137324007
SRR10612065.3078858	chr12	19695717	19695934
SRR10612065.3079056	chr1	243800983	243809264
SRR10612065.3079504	chr14	20811245	20811367
SRR10612065.3079746	chrX	76972608	76972722
SRR10612065.3079809	chr11	77409532	77413540
SRR10612065.3079900	chr1	62284515	62285052
SRR10612065.3080127	chr15	39521372	39521529
SRR10612065.3080524	chr17	44552575	44552731
SRR10612065.3080587	chr14	20811259	20811452
SRR10612065.3080690	chr14	20811230	20811470
SRR10612065.3080747	chr9	124053935	124054035
SRR10612065.3080764	chr12	129467694	129467821
SRR10612065.3080920	chr2	162477424	162481075
SRR10612065.3081146	chr2	73198760	73226105
SRR10612065.3081298	chr14	20811244	20811382
SRR10612065.3081695	chr5	138163297	138221945
SRR10612065.3081700	chrX	110339614	110339984
SRR10612065.3081725	chr15	33149216	33194226
SRR10612065.3081948	chr16	81390552	81396141
SRR10612065.3082010	chr17	76834078	76834184
SRR10612065.3082027	chr19	1461093	1462012
SRR10612065.3082196	chr7	589714	589882
SRR10612065.3082466	chr14	102547975	102548151
SRR10612065.3082478	chr12	52082857	52099338
SRR10612065.3082482	chrX	53675155	53707076
SRR10612065.3082547	chr5	10703908	10704278
SRR10612065.3082653	chrX	41075485	41075647
SRR10612065.3082689	chr9	86294780	86294864
SRR10612065.3083400	chr11	46098304	46113776
SRR10612065.3083464	chr12	42935442	42935838
SRR10612065.3083520	chr14	20811245	20811352
SRR10612065.3083586	chr7	92024124	92024313
SRR10612065.3083656	chr14	20811283	20811450
SRR10612065.3083771	chr14	20811265	20811466
SRR10612065.3083865	chr5	65349236	65349453
SRR10612065.3084041	chr3	63884074	63938159
SRR10612065.3084180	chr9	123608018	123608134
SRR10612065.3084232	chr15	84854719	84963495
SRR10612065.3084397	chr8	75277829	75278004
SRR10612065.3084596	chrX	122601388	122601643
SRR10612065.3084888	chr11	60071133	60071329
SRR10612065.3084894	chr5	58268124	58268313
SRR10612065.3085150	chr5	137323164	137323303
SRR10612065.3085161	chr2	61749799	61756259
SRR10612065.3085175	chr1	19457214	19457407
SRR10612065.3085303	chr17	66214819	66215104
SRR10612065.3085366	chr16	67043068	67043181
SRR10612065.3085552	chr14	20811264	20811527
SRR10612065.3085774	chr1	240457220	240457411
SRR10612065.3086092	chr7	101116480	101116741
SRR10612065.3086441	chr11	9183485	9183706
SRR10612065.3086533	chr2	110321941	110350693
SRR10612065.3086615	chr15	25226931	25227199
SRR10612065.3086665	chr3	120866832	120959356
SRR10612065.3086670	chr16	19876915	19877048
SRR10612065.3087207	chr9	10484110	10484323
SRR10612065.3087675	chr3	192387551	192390288
SRR10612065.3087809	chr1	110083998	110084195
SRR10612065.3087989	chr2	209169108	209169231
SRR10612065.3088218	chr5	58609333	58609421
SRR10612065.3088223	chr14	20811235	20811469
SRR10612065.3088663	chr7	99621040	99621931
SRR10612065.3088810	chr3	168596490	168596891
SRR10612065.3088950	chr17	75374384	75374842
SRR10612065.3089250	chr14	20811266	20811500
SRR10612065.3089817	chr14	20811247	20811418
SRR10612065.3089905	chr15	80887099	80887247
SRR10612065.3089907	chr10	79958267	79959034
SRR10612065.3090048	chr17	45773644	45774531
SRR10612065.3090373	chr14	20811236	20811337
SRR10612065.3090695	chr2	106776167	106776307
SRR10612065.3090700	chr1	226046959	226048620
SRR10612065.3090736	chr2	230356619	230356736
SRR10612065.3090961	chrX	128164284	128256152
SRR10612065.3091206	chr12	67343007	67343149
SRR10612065.3091231	chr4	177294393	177294561
SRR10612065.3091357	chr20	49559109	49559251
SRR10612065.3091572	chr6	29591706	29595367
SRR10612065.3091585	chr7	92024122	92024298
SRR10612065.3091631	chr3	193155293	193155421
SRR10612065.3091643	chr4	152034619	152057087
SRR10612065.3091743	chr9	10388983	10389605
SRR10612065.3091756	chr12	89860577	89861422
SRR10612065.3092094	chr15	25259727	25260217
SRR10612065.3092274	chr12	53453921	53454040
SRR10612065.3092327	chr10	100168714	100169188
SRR10612065.3092412	chr18	9522156	9522508
SRR10612065.3092428	chr14	20811266	20811453
SRR10612065.3092576	chr7	75681722	75681880
SRR10612065.3092959	chr9	124056959	124057092
SRR10612065.3093092	chr7	147576436	147576631
SRR10612065.3093330	chr17	6364693	6364848
SRR10612065.3093596	chr14	20811267	20811365
SRR10612065.3093711	chr2	70215576	70224020
SRR10612065.3094105	chr2	163384150	163384272
SRR10612065.3094191	chr12	57958241	57960962
SRR10612065.3094473	chr2	72958136	72960249
SRR10612065.3094552	chr3	55742243	55742837
SRR10612065.3094620	chr8	103989813	104007910
SRR10612065.3094676	chr15	93489051	93510743
SRR10612065.3094705	chr1	211483639	211483830
SRR10612065.3094922	chr7	94791177	94855428
SRR10612065.3095473	chr14	20811255	20811438
SRR10612065.3095480	chr1	92798994	92846324
SRR10612065.3095670	chr5	151893724	151893912
SRR10612065.3095889	chr4	160137583	160137713
SRR10612065.3095932	chr12	11192915	11193183
SRR10612065.3095954	chr7	7601685	7601858
SRR10612065.3096011	chr4	159156584	159158799
SRR10612065.3096221	chr8	10965187	10965376
SRR10612065.3096260	chr14	20811283	20811448
SRR10612065.3096478	chr5	41795801	41795951
SRR10612065.3096984	chr16	4802159	4802385
SRR10612065.3097240	chrX	153032685	153032879
SRR10612065.3097280	chr14	20811282	20811499
SRR10612065.3097348	chr14	20811255	20811411
SRR10612065.3097464	chr19	18391994	18392198
SRR10612065.3097558	chr2	230356642	230356747
SRR10612065.3097734	chr4	89532375	89532751
SRR10612065.3097789	chr6	13632602	13644963
SRR10612065.3097801	chr17	63525163	63525304
SRR10612065.3097832	chr12	117583150	117583330
SRR10612065.3097884	chr14	20811230	20811346
SRR10612065.3097999	chr12	122480398	122480623
SRR10612065.3098111	chr19	42776828	42777048
SRR10612065.3098168	chr6	42541562	42541660
SRR10612065.3098174	chr3	52011940	52012055
SRR10612065.3098249	chr7	86223648	86226353
SRR10612065.3098395	chr5	131286454	131286537
SRR10612065.3098464	chrX	13798077	13803918
SRR10612065.3098729	chr11	126601441	126601611
SRR10612065.3098910	chr14	20811239	20811337
SRR10612065.3098974	chr11	63340243	63340991
SRR10612065.3099726	chr19	12816339	12816567
SRR10612065.3100131	chr7	20432344	20432665
SRR10612065.3100295	chr1	42744149	42744345
SRR10612065.3100838	chr11	62814390	62814659
SRR10612065.3101055	chr2	230356635	230356747
SRR10612065.3101363	chr10	110954971	110955126
SRR10612065.3101395	chr2	180634315	180634520
SRR10612065.3101616	chr12	56651179	56651553
SRR10612065.3101739	chr14	20811239	20811463
SRR10612065.3101755	chrX	53592096	53595693
SRR10612065.3102387	chr9	129267880	129268006
SRR10612065.3102572	chr7	71678320	71678652
SRR10612065.3102641	chr3	66293625	66313803
SRR10612065.3103186	chr1	19566840	19567583
SRR10612065.3103366	chr3	158927935	158928197
SRR10612065.3103733	chr1	84668428	84679966
SRR10612065.3103805	chr20	9538253	9547032
SRR10612065.3103907	chr5	58453725	58454469
SRR10612065.3104056	chr2	203817264	203826149
SRR10612065.3104424	chr11	64539469	64539592
SRR10612065.3104552	chr7	97832985	97833499
SRR10612065.3104797	chr2	26999323	27001040
SRR10612065.3105000	chr14	20811234	20811338
SRR10612065.3105005	chr5	6106944	6107191
SRR10612065.3105101	chr3	139295933	139296092
SRR10612065.3105362	chr15	90432008	90432152
SRR10612065.3105946	chr2	134271367	134271502
SRR10612065.3106505	chr11	62506028	62506242
SRR10612065.3106642	chr7	140301196	140302342
SRR10612065.3107336	chr19	13034990	13035945
SRR10612065.3107601	chrY	4925202	4925325
SRR10612065.3107674	chr2	9661596	9661798
SRR10612065.3107858	chr14	50616725	50616948
SRR10612065.3107893	chr19	40784243	40784353
SRR10612065.3108222	chr17	42983706	42984050
SRR10612065.3108299	chr9	108120638	108120786
SRR10612065.3108572	chr19	39906741	39906832
SRR10612065.3108788	chr2	128949686	128949875
SRR10612065.3108846	chr5	54821266	54821419
SRR10612065.3109528	chr2	11905670	11911572
SRR10612065.3109988	chr5	74075166	74075485
SRR10612065.3110030	chr4	42536732	42536946
SRR10612065.3110136	chr2	100931621	100931801
SRR10612065.3110339	chr14	66154026	66154330
SRR10612065.3110532	chr12	31613134	31648849
SRR10612065.3110742	chr17	27963107	27963419
SRR10612065.3111196	chr11	83372008	83372192
SRR10612065.3111270	chr2	230356619	230356720
SRR10612065.3111293	chr17	46128110	46128391
SRR10612065.3111345	chr1	235906677	235906861
SRR10612065.3111550	chr7	146867191	146867490
SRR10612065.3112090	chr3	76688972	76689290
SRR10612065.3112126	chr10	49580028	49580157
SRR10612065.3112663	chr9	37424842	37426651
SRR10612065.3112747	chr9	129147765	129154418
SRR10612065.3112852	chr16	53190493	53190831
SRR10612065.3113202	chr1	226043585	226044411
SRR10612065.3113300	chr7	69995627	69995743
SRR10612065.3113381	chr15	52609261	52609421
SRR10612065.3113785	chr5	80280337	80280652
SRR10612065.3113859	chr9	126142521	126142935
SRR10612065.3113997	chr11	70334500	70334654
SRR10612065.3114052	chr15	99894695	99894840
SRR10612065.3114116	chr14	50176504	50190620
SRR10612065.3114171	chr14	20811246	20811496
SRR10612065.3114857	chr19	13862527	13865144
SRR10612065.3115132	chr3	54423525	54423663
SRR10612065.3115162	chr7	135312696	135329768
SRR10612065.3115258	chr2	135075126	135076275
SRR10612065.3115317	chr14	20811243	20811352
SRR10612065.3115329	chr14	50619825	50623778
SRR10612065.3115637	chr16	18853570	18853701
SRR10612065.3115664	chr3	911639	999343
SRR10612065.3115726	chr14	20811264	20811410
SRR10612065.3115865	chr6	136472305	136476894
SRR10612065.3115924	chr16	7338811	7338981
SRR10612065.3115930	chr8	27382895	27394373
SRR10612065.3115943	chr2	43931118	43934685
SRR10612065.3115992	chr10	98337454	98337736
SRR10612065.3116174	chr5	113740337	113740519
SRR10612065.3116182	chr11	84356266	84356482
SRR10612065.3116444	chr15	80700198	80700433
SRR10612065.3116587	chr22	21188890	21193017
SRR10612065.3116684	chr3	178747869	178748072
SRR10612065.3116768	chr2	230356619	230356733
SRR10612065.3116887	chr14	20811230	20811446
SRR10612065.3116934	chr8	28931437	28931531
SRR10612065.3117429	chr1	213303111	213349756
SRR10612065.3117584	chr6	13182788	13206109
SRR10612065.3117850	chr20	34309676	34309801
SRR10612065.3117885	chr1	22050465	22050570
SRR10612065.3118029	chr3	130613865	130614442
SRR10612065.3118238	chr1	14106530	14106767
SRR10612065.3118318	chr14	65253303	65253481
SRR10612065.3118804	chr10	72185353	72185512
SRR10612065.3118853	chr3	24375269	24376038
SRR10612065.3119167	chr2	149103411	149103523
SRR10612065.3119180	chr17	31039170	31065353
SRR10612065.3119477	chr18	64157487	64157906
SRR10612065.3119544	chr5	34906949	34907633
SRR10612065.3119706	chr10	134737336	134737534
SRR10612065.3119721	chr7	33045317	33045414
SRR10612065.3119784	chr14	20811237	20811346
SRR10612065.3120137	chr6	30035024	30035147
SRR10612065.3120279	chr11	65273060	65273194
SRR10612065.3120284	chr20	8179888	8180024
SRR10612065.3120912	chr9	8484293	8485952
SRR10612065.3120972	chr10	62202358	62202712
SRR10612065.3121328	chr2	16743354	16805158
SRR10612065.3121498	chr2	230356619	230356734
SRR10612065.3121695	chr11	92085401	92085665
SRR10612065.3121750	chr5	76654318	76654425
SRR10612065.3121791	chr16	69693773	69704173
SRR10612065.3122136	chr12	96931604	96931920
SRR10612065.3122263	chr14	20811244	20811331
SRR10612065.3122370	chr7	73609751	73610078
SRR10612065.3122484	chr2	236817478	236877243
SRR10612065.3122605	chr10	116889138	116889223
SRR10612065.3122743	chr1	114952069	114952334
SRR10612065.3123734	chr7	75721430	75722671
SRR10612065.3124424	chr17	4210321	4210418
SRR10612065.3124426	chr17	77082893	77083115
SRR10612065.3124462	chr20	31975304	31984622
SRR10612065.3124798	chr1	185175759	185191079
SRR10612065.3124976	chr10	97589580	97589721
SRR10612065.3124983	chr7	2131816	2131962
SRR10612065.3125173	chr9	103213419	103213585
SRR10612065.3125185	chr14	20811316	20811551
SRR10612065.3125223	chr5	161528252	161530976
SRR10612065.3126184	chr18	4427511	4427626
SRR10612065.3126308	chr2	230356622	230356748
SRR10612065.3126517	chr17	29040861	29041371
SRR10612065.3127042	chr8	30946806	30947036
SRR10612065.3127365	chr12	57588443	57588878
SRR10612065.3127480	chr13	30798299	30798567
SRR10612065.3127679	chr22	38882028	38882190
SRR10612065.3127956	chr2	230356615	230356733
SRR10612065.3127957	chr5	107356626	107684232
SRR10612065.3128305	chr22	50726448	50727288
SRR10612065.3128784	chr19	18266324	18266503
