readnames	chr	start	end	count
SRR10612066.6916954	chr15	62543206	62548742	1
SRR10612066.6917060	chr11	111297165	111297264	1
SRR10612066.6917085	chr13	114453641	114453786	1
SRR10612066.6917144	chr16	78769235	78769318	1
SRR10612066.6918314	chr2	42513427	42515457	1
SRR10612066.6918377	chr20	42934393	42934508	1
SRR10612066.6918818	chr8	144550624	144550834	1
SRR10612066.6918840	chr14	94567086	94567238	1
SRR10612066.6919570	chr10	126370534	126370710	1
SRR10612066.6921263	chr17	38336102	38336220	1
SRR10612066.6921919	chr1	47767296	47767393	1
SRR10612066.6922440	chr15	35399365	35399479	1
SRR10612066.6922985	chr13	30341396	30341799	1
SRR10612066.6923454	chr2	29245032	29245117	1
SRR10612066.6923581	chr17	27492704	27493970	1
SRR10612066.6923822	chr18	14313132	14332501	1
SRR10612066.6923910	chr8	146074013	146074194	1
SRR10612066.6923963	chr7	104647752	104647877	1
SRR10612066.6924068	chr22	42324700	42324804	1
SRR10612066.6924197	chr16	1721059	1721338	1
SRR10612066.6925056	chr2	44729829	44732870	1
SRR10612066.6926175	chr2	88084594	88091594	1
SRR10612066.6926401	chr22	28904780	28904922	1
SRR10612066.6926947	chr2	171585210	171585294	1
SRR10612066.6927570	chr2	70037860	70037989	1
SRR10612066.6927882	chr10	71128992	71149020	1
SRR10612066.6927904	chr9	137020526	137020694	1
SRR10612066.6928227	chr15	74167069	74167172	1
SRR10612066.6928857	chr11	115070301	115070416	1
SRR10612066.6928890	chr7	18325824	18330130	1
SRR10612066.6928979	chr14	105849750	105849850	1
SRR10612066.6929955	chr16	9928012	9934563	1
SRR10612066.6930488	chr12	19429597	19431753	1
SRR10612066.6932034	chr15	43903222	44002911	1
SRR10612066.6933022	chr5	84631962	84632091	1
SRR10612066.6933747	chr17	20149233	20163607	1
SRR10612066.6933770	chr11	68919125	68919229	1
SRR10612066.6934021	chr15	62818495	62818585	1
SRR10612066.6934044	chr16	84694116	84694301	1
SRR10612066.6934732	chr4	119758536	119758639	1
SRR10612066.6935115	chr5	25195036	25195151	1
SRR10612066.6936193	chr12	123726992	123727120	1
SRR10612066.6936308	chr14	90449499	90449582	1
SRR10612066.6937802	chr4	347978	348182	1
SRR10612066.6938382	chr1	151958000	151958110	1
SRR10612066.6938440	chr13	98655206	98658450	1
SRR10612066.6938766	chr6	103621277	103628262	1
SRR10612066.6939255	chr5	37307408	37310754	1
SRR10612066.6939658	chr19	40030452	40030694	1
SRR10612066.6939874	chr5	99811188	99811413	1
SRR10612066.6940423	chr1	25166374	25166462	1
SRR10612066.6941024	chr6	104134	104228	1
SRR10612066.6941907	chr8	28827742	28827987	1
SRR10612066.6942057	chr1	246599251	246600493	1
SRR10612066.6942385	chr9	37888031	37888135	1
SRR10612066.6942631	chr15	32146880	32147013	1
SRR10612066.6943484	chr2	76762041	76762166	1
SRR10612066.6945269	chr7	151095638	151095783	1
SRR10612066.6945839	chr1	41536362	41541110	1
SRR10612066.6946171	chr3	127980969	127983626	1
SRR10612066.6946314	chr10	65041646	65041738	1
SRR10612066.6946658	chr15	43871926	43971597	1
SRR10612066.6946739	chr4	98657262	98657399	1
SRR10612066.6947677	chr8	51442772	51447921	1
SRR10612066.6948048	chr12	56526424	56526611	1
SRR10612066.6948081	chr9	115872665	115872867	1
SRR10612066.6949379	chr1	200942671	200943908	1
SRR10612066.6949719	chrX	152616159	152616360	1
SRR10612066.6950608	chr15	82732343	82815085	1
SRR10612066.6950972	chr11	117050660	117050794	1
SRR10612066.6951771	chr19	16641223	16641350	1
SRR10612066.6952985	chr2	3425943	3428311	1
SRR10612066.6953975	chr16	4924218	4924337	1
SRR10612066.6954318	chr11	67833547	67833712	1
SRR10612066.6954711	chr1	155698831	155699095	1
SRR10612066.6954842	chr15	86811874	86812165	1
SRR10612066.6955458	chr14	34819299	34819752	1
SRR10612066.6955607	chr5	20234053	20234175	1
SRR10612066.6956282	chr11	81087703	81087791	1
SRR10612066.6957032	chr1	26771523	26771627	1
SRR10612066.6957290	chr8	109465302	109468153	1
SRR10612066.6957479	chr3	11950869	11956071	1
SRR10612066.6957492	chr3	101394580	101394765	1
SRR10612066.6957905	chr14	37845034	37845153	1
SRR10612066.6958561	chr15	73759714	73766243	1
SRR10612066.6958956	chr21	45746059	45746646	1
SRR10612066.6959750	chr3	41957469	41959981	1
SRR10612066.6959766	chr9	17464590	17466113	1
SRR10612066.6960007	chr2	112170910	112171054	1
SRR10612066.6960078	chr4	174169158	174169299	1
SRR10612066.6960962	chr13	20388100	20388220	1
SRR10612066.6961537	chr3	131313319	131313474	1
SRR10612066.6961815	chr3	173558504	173558677	1
SRR10612066.6963022	chr8	145615867	145616379	1
SRR10612066.6963243	chr7	6080999	6081105	1
SRR10612066.6963356	chr6	168947811	168999595	1
SRR10612066.6964129	chr13	53088920	53106856	1
SRR10612066.6965951	chr9	137884906	137885051	1
SRR10612066.6966457	chr16	89627994	89628084	1
SRR10612066.6967159	chr4	174218027	174218240	1
SRR10612066.6967759	chr3	129115928	129117879	1
SRR10612066.6968354	chr13	100617066	100617176	1
SRR10612066.6968959	chr1	71227098	71227225	1
SRR10612066.6969033	chr14	68250137	68251077	1
SRR10612066.6970233	chr5	168619617	168619744	1
SRR10612066.6970347	chr22	50943069	50943255	1
SRR10612066.6972031	chr3	158443607	158443775	1
SRR10612066.6972270	chr10	116731987	116734148	1
SRR10612066.6972790	chr2	68730010	68740359	1
SRR10612066.6974644	chr17	3728317	3729444	1
SRR10612066.6974922	chr10	119898992	119899103	1
SRR10612066.6974971	chr20	61562094	61562214	1
SRR10612066.6975272	chr15	29269547	29269689	1
SRR10612066.6975559	chr12	107209006	107219566	1
SRR10612066.6976708	chr2	15555723	15555832	1
SRR10612066.6976866	chr3	182437928	182438088	1
SRR10612066.6976881	chr15	37223579	37223818	1
SRR10612066.6977634	chr2	114390666	114390798	1
SRR10612066.6977817	chr9	25321	25584	1
SRR10612066.6977899	chr9	2033027	2039502	1
SRR10612066.6979730	chr10	134060827	134060957	1
SRR10612066.6979864	chr14	31562515	31562622	1
SRR10612066.6981413	chr15	91458314	91458481	1
SRR10612066.6982167	chr5	40762916	40763081	1
SRR10612066.6985239	chr1	52922401	52922601	1
SRR10612066.6985424	chr3	124715262	124715374	1
SRR10612066.6985872	chr7	104647060	104647325	1
SRR10612066.6985911	chr9	134475993	134476089	1
SRR10612066.6985983	chr17	26526959	26527074	1
SRR10612066.6986200	chr10	104714561	104714661	1
SRR10612066.6986746	chr12	31270273	31271289	1
SRR10612066.6987701	chr1	151599824	151599923	1
SRR10612066.6988824	chr5	127442774	127442870	1
SRR10612066.6990777	chr1	169951841	169961400	1
SRR10612066.6991302	chr16	32896588	32896685	1
SRR10612066.6992452	chr2	189839117	189839205	1
SRR10612066.6993478	chr12	3603611	3603876	1
SRR10612066.6993664	chr4	38666397	38666529	1
SRR10612066.6994190	chrX	47495865	47495975	1
SRR10612066.6995527	chr17	7768537	7768752	1
SRR10612066.6995826	chr11	1295202	1295358	1
SRR10612066.6997213	chr14	76409560	76409836	1
SRR10612066.6997378	chr15	90270386	90270543	1
SRR10612066.6997991	chr16	1263481	1263592	1
SRR10612066.6998517	chr15	34559400	34568799	1
SRR10612066.6998788	chr4	148796172	148803065	1
SRR10612066.6999705	chr3	149563821	149563927	1
SRR10612066.6999878	chr14	95911782	95911964	1
SRR10612066.7000016	chr1	45926840	45926933	1
SRR10612066.7000022	chr14	27023524	27023647	1
SRR10612066.7001573	chr7	144245616	144248136	1
SRR10612066.7002521	chr12	40951114	40951232	1
SRR10612066.7002956	chr10	101133736	101133860	1
SRR10612066.7003303	chr3	43060365	43060529	1
SRR10612066.7003602	chr11	59422349	59422443	1
SRR10612066.7004313	chr18	29514228	29514399	1
SRR10612066.7004933	chr11	46693805	46693887	1
SRR10612066.7005975	chr16	78467029	78467159	1
SRR10612066.7006003	chr3	155621719	155621807	1
SRR10612066.7006726	chr6	76360866	76360972	1
SRR10612066.7006842	chr7	156435382	156435685	1
SRR10612066.7007105	chr17	37081448	37081631	1
SRR10612066.7008204	chr6	105178233	105192107	1
SRR10612066.7008231	chr8	134289886	134290019	1
SRR10612066.7008654	chr7	97190481	97213031	1
SRR10612066.7009677	chr3	22181090	22181203	1
SRR10612066.7009882	chr3	47632210	47632295	1
SRR10612066.7010292	chr19	29136845	29136953	1
SRR10612066.7010368	chr14	99924615	99924695	1
SRR10612066.7010689	chr1	247023820	247023990	1
SRR10612066.7010829	chr7	77138250	77163734	1
SRR10612066.7011552	chrX	44753918	44754207	1
SRR10612066.7012468	chr3	42976348	42976523	1
SRR10612066.7012535	chr6	170806348	170858204	1
SRR10612066.7013351	chrY	2943210	2943339	1
SRR10612066.7013500	chr8	135580061	135580176	1
SRR10612066.7013565	chr5	79947475	79947636	1
SRR10612066.7013972	chr1	50738716	50738901	1
SRR10612066.7014001	chr6	35253936	35255470	1
SRR10612066.7014180	chr16	57256889	57256989	1
SRR10612066.7015141	chr20	22789157	22789268	1
SRR10612066.7015349	chr5	175686802	175686909	1
SRR10612066.7016323	chr14	22982472	22982609	1
SRR10612066.7016597	chr22	37756842	37756951	1
SRR10612066.7016881	chr7	127226570	127226668	1
SRR10612066.7017301	chr4	1976656	1977057	1
SRR10612066.7017350	chr17	20688280	20688413	1
SRR10612066.7017351	chr19	58481715	58481829	1
SRR10612066.7017534	chr4	1892917	1893008	1
SRR10612066.7018336	chr20	32981650	32996519	1
SRR10612066.7018585	chr1	1113024	1113134	1
SRR10612066.7018597	chr7	56465776	56467204	1
SRR10612066.7021208	chr19	22523947	22524046	1
SRR10612066.7021845	chr3	10242106	10242200	1
SRR10612066.7022371	chr1	150834306	150834460	1
SRR10612066.7022508	chr7	64334650	64334743	1
SRR10612066.7023371	chr13	49918346	49924995	1
SRR10612066.7023666	chrX	75432402	75491286	1
SRR10612066.7023707	chr18	74533040	74533308	1
SRR10612066.7023980	chr16	19467818	19467924	1
SRR10612066.7024584	chr11	2969860	2970004	1
SRR10612066.7024789	chr12	2965268	2965357	1
SRR10612066.7025322	chr10	98988912	98994995	1
SRR10612066.7025496	chr2	189161909	189185201	1
SRR10612066.7026062	chr1	213251041	213260537	1
SRR10612066.7026161	chr15	60715355	60715438	1
SRR10612066.7026206	chr1	249132614	249138727	1
SRR10612066.7026808	chr9	13222266	13222349	1
SRR10612066.7027062	chr19	40547790	40547975	1
SRR10612066.7027959	chr2	131904571	131904713	1
SRR10612066.7028126	chr7	104808462	104809628	1
SRR10612066.7029029	chr11	101073100	101073265	1
SRR10612066.7029217	chr12	126614969	126615140	1
SRR10612066.7029372	chr2	19201253	19219882	1
SRR10612066.7029416	chr8	145668575	145669819	1
SRR10612066.7030488	chr11	45728439	45728602	1
SRR10612066.7030575	chr19	18969675	18969789	1
SRR10612066.7030607	chr1	93727254	93727504	1
SRR10612066.7030873	chr3	9860040	9860391	1
SRR10612066.7031318	chr4	169847400	169847538	1
SRR10612066.7031354	chr3	52584732	52585139	1
SRR10612066.7032400	chr15	61060972	61061105	1
SRR10612066.7033139	chr20	2414103	2414263	1
SRR10612066.7033284	chr12	46870421	46870871	1
SRR10612066.7033474	chrX	141370923	141417493	1
SRR10612066.7033929	chr11	125479056	125479211	1
SRR10612066.7035914	chr14	45945341	46016692	1
SRR10612066.7037088	chr1	146219914	146221573	1
SRR10612066.7037131	chr1	220427119	220427577	1
SRR10612066.7037202	chr9	5050721	5050831	1
SRR10612066.7037747	chr16	1852276	1852627	1
SRR10612066.7038283	chr1	244644157	244644240	1
SRR10612066.7038410	chr2	172390766	172390872	1
SRR10612066.7038435	chr15	72213541	72213742	1
SRR10612066.7038743	chr17	64369654	64369757	1
SRR10612066.7039706	chr17	40744119	40761180	1
SRR10612066.7040263	chr3	38151284	38151433	1
SRR10612066.7040610	chr20	47292764	47296215	1
SRR10612066.7040709	chr12	95546586	95546769	1
SRR10612066.7041302	chr10	74234879	74235052	1
SRR10612066.7041510	chr2	68343044	68343185	1
SRR10612066.7041629	chr7	128619036	128620088	1
SRR10612066.7041761	chr6	18331004	18331140	1
SRR10612066.7042470	chr7	32753441	32753550	1
SRR10612066.7043704	chr7	129079687	129079868	1
SRR10612066.7043785	chr19	7928622	7928748	1
SRR10612066.7043995	chr19	47396084	47396181	1
SRR10612066.7044221	chr7	139027755	139027903	1
SRR10612066.7044717	chr7	152007141	152008955	1
SRR10612066.7044882	chr2	242179489	242182085	1
SRR10612066.7046772	chr7	127631047	127631143	1
SRR10612066.7048324	chr7	114269918	114271760	1
SRR10612066.7048981	chr19	59056523	59056625	1
SRR10612066.7049560	chr5	36984830	36984994	1
SRR10612066.7051518	chr16	70328767	70348858	1
SRR10612066.7051649	chr4	13343863	13345951	1
SRR10612066.7052083	chr9	36236834	36236981	1
SRR10612066.7052093	chr10	102270975	102271144	1
SRR10612066.7052458	chr10	101125929	101126085	1
SRR10612066.7053168	chr7	156485343	156485481	1
SRR10612066.7053542	chr17	33478113	33478354	1
SRR10612066.7053733	chr9	34405078	34405206	1
SRR10612066.7053908	chr10	102462628	102462782	1
SRR10612066.7053928	chr3	56661101	56661642	1
SRR10612066.7054319	chr5	171489922	171490026	1
SRR10612066.7055135	chr1	52907369	52907580	1
SRR10612066.7055451	chr3	4398339	4398481	1
SRR10612066.7056303	chr1	89234515	89251896	1
SRR10612066.7056503	chr11	67851744	67851968	1
SRR10612066.7056512	chr7	150674925	150675018	1
SRR10612066.7057020	chr4	184656088	184739626	1
SRR10612066.7057550	chr19	55679299	55679414	1
SRR10612066.7058216	chr7	75616072	75616232	1
SRR10612066.7058569	chr11	30301189	30301284	1
SRR10612066.7058606	chr3	61608135	61608775	1
SRR10612066.7058691	chr16	78507108	78507241	1
SRR10612066.7058744	chr22	38010243	38012982	1
SRR10612066.7059368	chr9	118964429	118964563	1
SRR10612066.7061507	chr16	58806324	58806430	1
SRR10612066.7061518	chr2	68740286	68758538	1
SRR10612066.7062135	chr5	37330793	37330994	1
SRR10612066.7062257	chr11	30352694	30377316	1
SRR10612066.7062437	chr5	2934155	2935410	1
SRR10612066.7062746	chr12	113678971	113679119	1
SRR10612066.7062818	chr1	155496594	155496740	1
SRR10612066.7063308	chr9	131392717	131392872	1
SRR10612066.7063878	chr10	93623694	93623795	1
SRR10612066.7064029	chr3	51733901	51737806	1
SRR10612066.7064290	chr3	47162768	47162876	1
SRR10612066.7064868	chr9	139350093	139350228	1
SRR10612066.7065112	chr10	26296011	26296147	1
SRR10612066.7065540	chr10	120888461	120888591	1
SRR10612066.7065813	chr6	162096461	162096633	1
SRR10612066.7066154	chr10	37668854	37668986	1
SRR10612066.7066290	chr17	53120647	53143429	1
SRR10612066.7066977	chr4	185622060	185622150	1
SRR10612066.7067229	chr2	135687947	135688119	1
SRR10612066.7067463	chr14	102555530	102555789	1
SRR10612066.7067648	chr2	15514746	15519939	1
SRR10612066.7067965	chr5	171626447	171635282	1
SRR10612066.7069234	chr18	11830016	11830156	1
SRR10612066.7069512	chr1	10405621	10405740	1
SRR10612066.7069700	chr1	155646451	155646538	1
SRR10612066.7070203	chr2	24949455	24965056	1
SRR10612066.7070593	chr15	75655987	75656076	1
SRR10612066.7071631	chr15	67596678	67596797	1
SRR10612066.7072052	chr3	4101746	4101928	1
SRR10612066.7072279	chr6	124335108	124335229	1
SRR10612066.7072424	chr5	54642245	54642432	1
SRR10612066.7073528	chr1	75693411	75693540	1
SRR10612066.7073712	chr5	106173677	106173756	1
SRR10612066.7073770	chr9	71023245	71023419	1
SRR10612066.7073779	chr10	68064227	68064367	1
SRR10612066.7073954	chr6	131261306	131261404	1
SRR10612066.7074425	chr3	125233174	125233302	1
SRR10612066.7074869	chr22	39530451	39548565	1
SRR10612066.7075046	chrX	133547656	133547911	1
SRR10612066.7075086	chr9	139873672	139874460	1
SRR10612066.7075374	chr15	62495576	62495770	1
SRR10612066.7076121	chr14	67397065	67397167	1
SRR10612066.7077938	chr1	196505101	196505400	1
SRR10612066.7078276	chr9	69456145	69463415	1
SRR10612066.7078983	chr19	56180867	56180968	1
SRR10612066.7078985	chr11	66568129	66571632	1
SRR10612066.7080357_SRR10612066.7262317	chr4	95669904	95670717	2
SRR10612066.7080596	chr11	43365608	43365866	1
SRR10612066.7080778	chr5	86669988	86670119	1
SRR10612066.7082368	chr9	133624984	133625148	1
SRR10612066.7083457	chr8	143482736	143482872	1
SRR10612066.7084279	chr3	34055018	34055176	1
SRR10612066.7084366	chr10	11997231	12006127	1
SRR10612066.7084639	chr7	92274687	92274832	1
SRR10612066.7084846	chr12	26156196	26156321	1
SRR10612066.7084942	chr9	33474821	33474961	1
SRR10612066.7085080	chr1	52215813	52231653	1
SRR10612066.7085993	chr18	64495282	64495465	1
SRR10612066.7086303	chr6	163165840	163165935	1
SRR10612066.7086586	chr2	97808647	97851282	1
SRR10612066.7086855	chr1	201453861	201454458	1
SRR10612066.7088024	chr7	138497173	138497297	1
SRR10612066.7088428	chr9	111717921	111718061	1
SRR10612066.7088916	chr6	44218909	44219571	1
SRR10612066.7090045	chr8	124089349	124117704	1
SRR10612066.7090121	chr11	120335941	120338017	1
SRR10612066.7090244	chr5	21004480	21008173	1
SRR10612066.7090357	chr17	28368814	28368965	1
SRR10612066.7090735	chr22	29633858	29634077	1
SRR10612066.7091130	chr17	7496004	7496137	1
SRR10612066.7092614	chr9	134085895	134092029	1
SRR10612066.7093494	chr15	69076749	69076904	1
SRR10612066.7094139	chr2	46323316	46323419	1
SRR10612066.7094429	chr12	64216644	64217094	1
SRR10612066.7094860	chr8	101717876	101718985	1
SRR10612066.7096363	chr18	31203639	31203749	1
SRR10612066.7097498	chr11	62490294	62491128	1
SRR10612066.7097771	chr7	92897368	92897576	1
SRR10612066.7097871	chr1	160181383	160181506	1
SRR10612066.7098840	chr10	116978073	116978164	1
SRR10612066.7099442	chr12	3068556	3068647	1
SRR10612066.7099754	chr21	11016444	11016554	1
SRR10612066.7100010	chr8	25117989	25118119	1
SRR10612066.7100228	chr2	158151342	158151475	1
SRR10612066.7100280	chr3	17430888	17430999	1
SRR10612066.7100756	chr14	81206765	81206894	1
SRR10612066.7101356	chr6	76595760	76596609	1
SRR10612066.7102633	chr8	23644231	23646098	1
SRR10612066.7102798	chr9	131358981	131359150	1
SRR10612066.7103260	chr20	35812590	35812778	1
SRR10612066.7103620	chr7	133566675	133566828	1
SRR10612066.7103693	chr11	76633884	76637696	1
SRR10612066.7104248	chr1	92458992	92459140	1
SRR10612066.7104423	chr1	144334544	144514896	1
SRR10612066.7104621	chr10	104019809	104103840	1
SRR10612066.7104692	chr2	237253214	237272509	1
SRR10612066.7104900	chr5	74530424	74530572	1
SRR10612066.7105331	chr9	77687805	77687946	1
SRR10612066.7107016	chr16	29831780	29841912	1
SRR10612066.7107487	chr18	14763682	14764065	1
SRR10612066.7109914	chr20	43383460	43383549	1
SRR10612066.7109997	chr9	94677736	94677858	1
SRR10612066.7110855	chr9	136229208	136229355	1
SRR10612066.7111159	chr5	162943659	162944625	1
SRR10612066.7111574	chrX	74965300	74965468	1
SRR10612066.7111799	chr5	16544723	16544816	1
SRR10612066.7112511	chr19	32539912	32540046	1
SRR10612066.7113305	chr9	139776045	139776195	1
SRR10612066.7114342	chr14	102785243	102785394	1
SRR10612066.7114719	chr12	15813628	15815033	1
SRR10612066.7114793	chr3	38128791	38128901	1
SRR10612066.7115885	chr2	204692363	204692571	1
SRR10612066.7116181	chr17	58366002	58372130	1
SRR10612066.7117143	chr3	12650332	12650422	1
SRR10612066.7117307	chr14	32401023	32401130	1
SRR10612066.7117454	chr10	1123847	1139426	1
SRR10612066.7119082	chr7	158653650	158653817	1
SRR10612066.7119472	chr5	131979091	131979217	1
SRR10612066.7119500	chr20	35437081	35438451	1
SRR10612066.7119615	chr16	21808337	21817551	1
SRR10612066.7119827	chr20	50272738	50272964	1
SRR10612066.7120670	chr12	53877447	53877751	1
SRR10612066.7121986	chr2	150215008	150215150	1
SRR10612066.7122349	chr7	75120038	75120138	1
SRR10612066.7123022	chr10	909683	916026	1
SRR10612066.7125584	chr4	61673176	61673429	1
SRR10612066.7126382	chr1	87169981	87170237	1
SRR10612066.7126579	chr5	36972105	36975948	1
SRR10612066.7127244	chr1	204374405	204374522	1
SRR10612066.7127334	chr15	74176235	74176322	1
SRR10612066.7127697	chr2	189170774	189170866	1
SRR10612066.7128819	chr6	14181302	14181388	1
SRR10612066.7129532	chr6	8632597	8632703	1
SRR10612066.7130264	chr17	74137948	74138071	1
SRR10612066.7130522	chr7	35185660	35187443	1
SRR10612066.7130817	chr6	88873253	88873369	1
SRR10612066.7131358	chr6	57270219	57270384	1
SRR10612066.7131514	chr16	23928583	23928686	1
SRR10612066.7131546	chr13	37607611	37614597	1
SRR10612066.7131853	chr12	49112855	49112963	1
SRR10612066.7131995	chr7	97590084	97590630	1
SRR10612066.7132397	chr6	57270440	57270798	1
SRR10612066.7132935	chr14	21698474	21698583	1
SRR10612066.7134155	chr4	97351607	97351698	1
SRR10612066.7134428	chr2	131099092	131099239	1
