readname	chr	start	end
SRR10612065.2866491	chr2	230356616	230359758
SRR10612065.2866573	chr12	49522556	49579774
SRR10612065.2866606	chr18	2951198	2951331
SRR10612065.2866644	chr19	42879806	42879948
SRR10612065.2866842	chr8	20104548	20104863
SRR10612065.2866854	chr7	17915107	17915322
SRR10612065.2866865	chr12	9557621	9558868
SRR10612065.2866955	chr10	126495400	126520033
SRR10612065.2867136	chr10	105664887	105670345
SRR10612065.2867149	chr6	118819945	118820137
SRR10612065.2867189	chr12	52083546	52083735
SRR10612065.2867289	chr2	225370682	225371655
SRR10612065.2867481	chr3	152116995	152117191
SRR10612065.2867625	chr4	122774189	122775924
SRR10612065.2867627	chr1	160093103	160094175
SRR10612065.2867753	chr9	8485303	8485554
SRR10612065.2868123	chr1	53153218	53153496
SRR10612065.2868219	chr2	230356616	230359758
SRR10612065.2868375	chr21	38494163	38495301
SRR10612065.2868575	chr9	91660702	91661884
SRR10612065.2868588	chr2	26702376	26702523
SRR10612065.2868611	chr6	163899341	163899863
SRR10612065.2868700	chr15	91795047	91832911
SRR10612065.2868734	chr4	52729601	52744020
SRR10612065.2868788	chr4	143538607	143575820
SRR10612065.2868813	chr2	230356648	230356747
SRR10612065.2869024	chr3	61760991	61761240
SRR10612065.2869036	chr22	42392742	42392913
SRR10612065.2869105	chrX	70343442	70343568
SRR10612065.2869171	chr2	63831934	63834133
SRR10612065.2869329	chr1	201831452	201831717
SRR10612065.2869431	chr12	42851727	42851953
SRR10612065.2869703	chr2	165984568	165986545
SRR10612065.2869787	chr3	170613296	170613519
SRR10612065.2870007	chr1	155408121	155408861
SRR10612065.2870033	chr2	17836548	17836748
SRR10612065.2870103	chr3	110830893	110845184
SRR10612065.2870179	chr20	44469798	44469940
SRR10612065.2870348	chr2	230356648	230356748
SRR10612065.2870359	chr2	230356616	230359758
SRR10612065.2870559	chr5	11699919	11700018
SRR10612065.2870657	chr9	87342661	87342865
SRR10612065.2870676	chr15	62265742	62265857
SRR10612065.2870888	chr4	38091593	38097576
SRR10612065.2870981	chr2	230356667	230356747
SRR10612065.2871029	chr6	34502060	34502156
SRR10612065.2871181	chrX	128940149	128940444
SRR10612065.2871416	chr1	121437677	121439630
SRR10612065.2871461	chr5	11191857	11192034
SRR10612065.2871534	chr11	47504312	47505048
SRR10612065.2871587	chr17	16004723	16005122
SRR10612065.2871772	chr2	211018317	211018504
SRR10612065.2871824	chr18	3534192	3582246
SRR10612065.2871925	chr19	10503797	10504050
SRR10612065.2872033	chr2	122519019	122519101
SRR10612065.2872384	chr15	52602074	52602178
SRR10612065.2872451	chr7	45621383	45621568
SRR10612065.2872510	chr10	61844562	61845013
SRR10612065.2873131	chr2	230356651	230356747
SRR10612065.2873244	chr1	109883346	109888447
SRR10612065.2873261	chr7	22347958	22357625
SRR10612065.2873389	chr4	176543852	176543965
SRR10612065.2873461	chr5	65350464	65350626
SRR10612065.2873603	chr2	230356661	230356747
SRR10612065.2873704	chr9	110064326	110073995
SRR10612065.2873895	chr9	87359885	87366952
SRR10612065.2873913	chr15	43926746	44023270
SRR10612065.2873972	chr13	45955952	45956254
SRR10612065.2874191	chr15	93540295	93540632
SRR10612065.2874395	chr1	180853146	180853339
SRR10612065.2874644	chr1	51868107	51873969
SRR10612065.2874938	chr21	47693301	47700053
SRR10612065.2875026	chr11	65272748	65273039
SRR10612065.2875063	chr2	230356656	230356748
SRR10612065.2875137	chr6	79931096	79931289
SRR10612065.2875152	chr6	62388826	62390886
SRR10612065.2875164	chr6	71185107	71212494
SRR10612065.2875354	chr1	70596676	70596827
SRR10612065.2875372	chr3	180325658	180325834
SRR10612065.2875483	chr1	175286505	175286697
SRR10612065.2875636	chr8	72988795	73164997
SRR10612065.2875795	chr2	160626601	160626890
SRR10612065.2875833	chr2	230356616	230359758
SRR10612065.2875951	chr17	65924543	65925523
SRR10612065.2875990	chr4	77055446	77057544
SRR10612065.2876023	chr4	52729601	52744020
SRR10612065.2876116	chr2	115465552	115465654
SRR10612065.2876285	chr6	53180327	53180562
SRR10612065.2876594	chr4	2321898	2337523
SRR10612065.2876606	chr9	130207180	130207377
SRR10612065.2876766	chr12	112757169	112757518
SRR10612065.2876816	chr2	230356616	230359758
SRR10612065.2876839	chr13	110383147	110383323
SRR10612065.2876855	chr19	45488714	45488890
SRR10612065.2876933	chr2	17722697	17830797
SRR10612065.2876986	chr2	91828572	91828676
SRR10612065.2877054	chr7	102778441	102779098
SRR10612065.2877233	chr2	172187126	172248716
SRR10612065.2877241	chr17	72852255	72852557
SRR10612065.2877475	chr19	57967020	57967551
SRR10612065.2877492	chr11	65268773	65269022
SRR10612065.2877495	chrX	153669970	153670947
SRR10612065.2877833	chr9	127913434	127913559
SRR10612065.2877864	chr9	96233470	96233667
SRR10612065.2877882	chr1	172100333	172222817
SRR10612065.2877948	chr15	20363063	20363410
SRR10612065.2877972	chr17	47018307	47021329
SRR10612065.2878077	chr10	73784852	73784987
SRR10612065.2878280	chr3	169831168	169831304
SRR10612065.2878507	chr13	97258287	97292422
SRR10612065.2878591	chrY	22686154	22686298
SRR10612065.2878599	chr2	230356616	230356730
SRR10612065.2878761	chr16	29410102	29511958
SRR10612065.2879194	chr2	230356619	230356746
SRR10612065.2879198	chr16	56531759	56533785
SRR10612065.2879293	chr1	84956001	84956099
SRR10612065.2879324	chr2	230356616	230359758
SRR10612065.2879466	chr2	230356619	230356734
SRR10612065.2879499	chr6	163836238	163876399
SRR10612065.2879559	chr2	162671991	162672178
SRR10612065.2879755	chr7	80456741	80458017
SRR10612065.2879797	chr11	5605984	5606121
SRR10612065.2879803	chr1	213500704	213501078
SRR10612065.2879809	chr19	47156238	47164191
SRR10612065.2880371	chr10	75354668	75354806
SRR10612065.2880487	chr7	94614363	94614584
SRR10612065.2880493	chr2	230356649	230356747
SRR10612065.2880540	chr2	230356645	230356748
SRR10612065.2880669	chr6	15593289	15652373
SRR10612065.2880686	chr5	65282535	65282706
SRR10612065.2880690	chr7	43436411	43447330
SRR10612065.2880734	chr19	41173142	41173379
SRR10612065.2880750	chr3	117418912	117419245
SRR10612065.2880814	chr18	9563045	9563378
SRR10612065.2880898	chr2	230356618	230356750
SRR10612065.2880928	chr4	52729601	52744020
SRR10612065.2880975	chr2	217071221	217071374
SRR10612065.2881006	chr1	120076843	120139340
SRR10612065.2881201	chr1	77442110	77442193
SRR10612065.2881212	chr3	124181382	124201724
SRR10612065.2881308	chr13	67800836	67801171
SRR10612065.2881327	chr6	90405666	90406128
SRR10612065.2881394	chr6	90088978	90089997
SRR10612065.2881401	chr7	94915286	94918031
SRR10612065.2881543	chr8	107544657	107545107
SRR10612065.2881751	chr20	34446241	34451051
SRR10612065.2881911	chr2	109392238	109399288
SRR10612065.2882106	chr11	77433733	77436746
SRR10612065.2882202	chr5	176370336	176378583
SRR10612065.2882243	chr4	139988837	139994684
SRR10612065.2882274	chr1	211952260	211966537
SRR10612065.2882377	chr1	39876386	39876806
SRR10612065.2882479	chr5	80287432	80287582
SRR10612065.2882483	chr1	21186914	21191137
SRR10612065.2882836	chr2	230356616	230359758
SRR10612065.2883002	chr11	128910822	128936765
SRR10612065.2883036	chr6	142092166	142092323
SRR10612065.2883064	chr10	75155801	75156941
SRR10612065.2883084	chr4	153332514	153332644
SRR10612065.2883131	chr5	145144492	145205763
SRR10612065.2883138	chr15	33059248	33059688
SRR10612065.2883158	chr14	75199432	75201813
SRR10612065.2883346	chr2	197066026	197085640
SRR10612065.2883381	chr17	79848579	79848699
SRR10612065.2883525	chr2	213140587	213140772
SRR10612065.2883849	chr19	53147540	53204655
SRR10612065.2883851	chr4	21114506	21114810
SRR10612065.2883918	chr5	65282560	65282706
SRR10612065.2883927	chr14	20811265	20811359
SRR10612065.2884005	chr11	61753867	61754016
SRR10612065.2884025	chr7	146128911	146129274
SRR10612065.2884049	chr5	31410951	31423051
SRR10612065.2884067	chr13	26117427	26127952
SRR10612065.2884155	chr1	148009359	148010996
SRR10612065.2884227	chr20	62035168	62035592
SRR10612065.2884401	chr4	21765669	21765863
SRR10612065.2884449	chr10	74092437	74092519
SRR10612065.2884499	chr2	230356616	230359758
SRR10612065.2884696	chr2	74596583	74597629
SRR10612065.2884827	chr5	56542262	56542994
SRR10612065.2884856	chr2	17830695	17836668
SRR10612065.2885005	chr15	84437314	84506867
SRR10612065.2885098	chr20	31996154	31996327
SRR10612065.2885145	chr4	85578232	85578368
SRR10612065.2885361	chr9	33971683	33973232
SRR10612065.2885373	chr4	52729601	52744020
SRR10612065.2885430	chr1	162128882	162129058
SRR10612065.2885442	chr9	88211308	88247636
SRR10612065.2885445	chr3	171965321	171969333
SRR10612065.2885469	chr4	52729601	52744020
SRR10612065.2885601	chr9	131882790	131885394
SRR10612065.2885714	chr2	230356617	230359759
SRR10612065.2885726	chr2	230356616	230359757
SRR10612065.2885889	chr16	65025783	65032605
SRR10612065.2885918	chr4	52729601	52744020
SRR10612065.2886027	chr1	97981293	98165860
SRR10612065.2886063	chr17	38064641	38066678
SRR10612065.2886239	chr10	101196250	101196431
SRR10612065.2886245	chr1	74737285	74808626
SRR10612065.2886322	chr4	165879967	165880132
SRR10612065.2886335	chr14	20811230	20811346
SRR10612065.2886402	chr7	45621383	45621568
SRR10612065.2886505	chr10	66365007	66365187
SRR10612065.2886599	chr12	19615445	19619741
SRR10612065.2886606	chr7	45621383	45621568
SRR10612065.2886757	chr2	230356643	230356747
SRR10612065.2886762	chr14	75115101	75115260
SRR10612065.2886801	chr5	68933852	68951955
SRR10612065.2886822	chr22	31367634	31367797
SRR10612065.2886833	chr8	89086915	89128937
SRR10612065.2886895	chr13	36239222	36241599
SRR10612065.2887135	chr2	230356616	230359758
SRR10612065.2887239	chr7	155567290	155567757
SRR10612065.2887249	chr9	5410127	5410209
SRR10612065.2887335	chr1	35824527	35827390
SRR10612065.2887515	chr1	32381513	32385257
SRR10612065.2887577	chr3	52238708	52240767
SRR10612065.2887626	chr5	109198766	109198933
SRR10612065.2887753	chr1	145005791	145006305
SRR10612065.2887809	chr10	32740524	32742363
SRR10612065.2887821	chr5	65282561	65282706
SRR10612065.2887981	chr7	45621488	45621568
SRR10612065.2888060	chr4	52729603	52758017
SRR10612065.2888148	chr18	74691492	74691915
SRR10612065.2888161	chr15	35526549	35526721
SRR10612065.2888232	chr20	43141573	43142563
SRR10612065.2888268	chr9	122113477	122113566
SRR10612065.2888296	chr13	45955628	45955931
SRR10612065.2888412	chr1	40925578	40925769
SRR10612065.2888434	chr7	64004134	64004681
SRR10612065.2888579	chr3	169712204	169712605
SRR10612065.2888615	chr7	45621489	45621576
SRR10612065.2888673	chr12	57965932	57966049
SRR10612065.2888697	chr18	50731600	50734153
SRR10612065.2888719	chr12	49086684	49087020
SRR10612065.2888757	chr2	230356616	230359758
SRR10612065.2888873	chr5	167919833	167921644
SRR10612065.2888946	chr3	44113238	44113434
SRR10612065.2889040	chr14	73640291	73640415
SRR10612065.2889217	chr7	140449106	140453109
SRR10612065.2889306	chr11	34991694	35006240
SRR10612065.2889534	chr12	82763442	82768134
SRR10612065.2889900	chr7	45621449	45621568
SRR10612065.2889903	chr2	230356616	230359758
SRR10612065.2889934	chr2	230356640	230356747
SRR10612065.2890012	chr10	27485484	27485714
SRR10612065.2890019	chr20	44692186	44692312
SRR10612065.2890110	chr2	230356616	230359758
SRR10612065.2890121	chr2	230356622	230356750
SRR10612065.2890291	chr18	46705478	46705934
SRR10612065.2890301	chr3	62248471	62253151
SRR10612065.2890355	chr2	176829112	176829317
SRR10612065.2890632	chr3	60486816	60487354
SRR10612065.2890687	chr2	230356629	230356741
SRR10612065.2890699	chr19	9721635	9801809
SRR10612065.2890884	chr2	230650475	230652370
SRR10612065.2890975	chr4	52729601	52744020
SRR10612065.2891156	chr5	179696303	179707543
SRR10612065.2891229	chr8	13006157	13006298
SRR10612065.2891242	chr2	230356641	230356747
SRR10612065.2891271	chr10	117154180	117185793
SRR10612065.2891644	chr19	57967024	57967529
SRR10612065.2891663	chr1	41088980	41089143
SRR10612065.2891688	chr5	175307173	175307404
SRR10612065.2891716	chr4	54292108	54310270
SRR10612065.2891762	chr1	237427478	237427805
SRR10612065.2891979	chr2	230356652	230356747
SRR10612065.2891994	chr2	170780667	170782251
SRR10612065.2892142	chr11	57440420	57450015
SRR10612065.2892180	chr2	230356616	230359759
SRR10612065.2892208	chr6	71442099	71483128
SRR10612065.2892216	chr18	53061093	53061255
SRR10612065.2892230	chr7	45699652	45699782
SRR10612065.2892306	chr5	141358148	141358378
SRR10612065.2892358	chr15	30696263	30906539
SRR10612065.2892369	chr9	5115363	5115454
SRR10612065.2892540	chr15	43766897	43769899
SRR10612065.2892547	chr6	170662128	170662364
SRR10612065.2892656	chr5	140085975	140086110
SRR10612065.2892673	chr19	14016675	14016828
SRR10612065.2892848	chr15	67956933	68040941
SRR10612065.2892932	chr7	135614466	135614629
SRR10612065.2892959	chr21	22652897	22664561
SRR10612065.2893023	chrY	15023758	15024706
SRR10612065.2893041	chr2	230356616	230359757
SRR10612065.2893232	chr2	230356651	230356746
SRR10612065.2893237	chr17	80092870	80093156
SRR10612065.2893292	chr3	27444630	27444819
SRR10612065.2893390	chr1	8555123	8617562
SRR10612065.2893411	chr4	87160266	87160358
SRR10612065.2893426	chr2	230356616	230359758
SRR10612065.2893484	chr1	111143143	111143344
SRR10612065.2893493	chr12	126088017	126088254
SRR10612065.2893567	chr17	56772323	56772496
SRR10612065.2893653	chr11	120346133	120347454
SRR10612065.2893717	chr11	33307956	33309060
SRR10612065.2893798	chr1	240447359	240447552
SRR10612065.2893870	chr3	114182616	114182822
SRR10612065.2893891	chr2	230356618	230359758
SRR10612065.2893928	chr20	5240218	5240328
SRR10612065.2893965	chr15	38643314	38643517
SRR10612065.2893978	chr4	40936644	40946934
SRR10612065.2894001	chr13	92811402	92811620
SRR10612065.2894165	chr2	128747342	128750788
SRR10612065.2894276	chr2	217793451	217793633
SRR10612065.2894454	chr2	230356640	230356747
SRR10612065.2894519	chr14	90870281	90870826
SRR10612065.2894535	chr4	38091666	38097612
SRR10612065.2894716	chr9	136269725	136269874
SRR10612065.2894748	chr2	230356616	230359758
SRR10612065.2894909	chr13	108492295	108492585
SRR10612065.2894976	chr8	13073750	13074082
SRR10612065.2895098	chr9	88247844	88248133
SRR10612065.2895103	chr3	176863170	176863380
SRR10612065.2895251	chr12	29576059	29614852
SRR10612065.2895269	chr3	51392656	51392977
SRR10612065.2895276	chrX	120224251	120319710
SRR10612065.2895314	chr7	45621383	45621561
SRR10612065.2895331	chr5	112321530	112339774
SRR10612065.2895345	chr12	89861413	89866024
SRR10612065.2895360	chr22	39218450	39218583
SRR10612065.2895419	chr2	230356641	230356747
SRR10612065.2895420	chr2	230356616	230359758
SRR10612065.2895496	chr15	43818338	43818957
SRR10612065.2895658	chr2	40655613	40657444
SRR10612065.2895659	chr12	24606835	24607225
SRR10612065.2895673	chr11	65268711	65269043
SRR10612065.2895684	chr14	36121027	36128403
SRR10612065.2895702	chr11	115184499	115185016
SRR10612065.2895846	chr7	45699658	45701757
SRR10612065.2895955	chr2	50975167	50975491
SRR10612065.2895997	chr11	65268652	65268936
SRR10612065.2896281	chr1	167307323	167307495
SRR10612065.2896379	chr10	32761436	32770620
SRR10612065.2896408	chr5	14651925	14652139
SRR10612065.2896439	chr10	106899182	106907456
SRR10612065.2896463	chr14	50320462	50329574
SRR10612065.2896599	chr2	207144261	207162092
SRR10612065.2896846	chr3	183479898	183480067
SRR10612065.2896848	chr18	9182376	9221997
SRR10612065.2896882	chr18	951130	1050107
SRR10612065.2896938	chr5	140208433	140221744
SRR10612065.2897000	chr8	9562171	9567730
SRR10612065.2897224	chr2	230356649	230356747
SRR10612065.2897342	chr2	105923902	105924137
SRR10612065.2897467	chr11	65268591	65268937
SRR10612065.2897511	chr11	2689431	2689795
SRR10612065.2897726	chr12	42604201	42604466
SRR10612065.2897852	chr13	45954256	45954623
SRR10612065.2897892	chr5	65334214	65338953
SRR10612065.2897921	chr2	230356616	230359759
SRR10612065.2898246	chr1	29646524	29646707
SRR10612065.2898300	chr2	230356641	230356724
SRR10612065.2898309	chr1	86196305	86200568
SRR10612065.2898331	chr10	52111900	52112022
SRR10612065.2898503	chr9	138782736	138782871
SRR10612065.2898564	chr5	36136411	36143510
SRR10612065.2898659	chr2	230910868	230911005
SRR10612065.2898730	chr2	230356640	230356738
SRR10612065.2898829	chr13	35615184	35644165
SRR10612065.2898831	chr4	149075770	149075946
SRR10612065.2898934	chr4	166145147	166150066
SRR10612065.2899124	chr12	48824571	48824845
SRR10612065.2899169	chr5	109065177	109106185
SRR10612065.2899271	chr18	3722400	3722561
SRR10612065.2899411	chr2	50692661	50723218
SRR10612065.2899441	chr14	94517304	94517473
SRR10612065.2899754	chr2	153469338	153469549
SRR10612065.2899831	chr7	146284533	146284761
SRR10612065.2899894	chr11	33308483	33308570
SRR10612065.2899955	chr4	151074086	151074293
SRR10612065.2900006	chr12	78908527	78918229
SRR10612065.2900075	chr11	19819751	19820591
SRR10612065.2900081	chr20	19988064	19988319
SRR10612065.2900221	chr5	137275554	137275668
SRR10612065.2900226	chr6	131247745	131277639
SRR10612065.2900264	chr4	52729601	52744020
SRR10612065.2900320	chr5	65282569	65282706
SRR10612065.2900355	chr22	23573068	23573208
SRR10612065.2900385	chr5	65282561	65282706
SRR10612065.2900574	chr7	45621488	45621568
SRR10612065.2900713	chr5	179133295	179137041
SRR10612065.2900953	chr7	99567338	99629403
SRR10612065.2900990	chr8	48308944	48320502
SRR10612065.2901040	chr8	99512872	99513152
SRR10612065.2901145	chr6	71442081	71483130
SRR10612065.2901162	chr1	144995038	144995787
SRR10612065.2901351	chr9	111899541	111899685
SRR10612065.2901386	chrX	17144440	17144601
SRR10612065.2901502	chr2	135185972	135206299
SRR10612065.2901504	chr11	65268941	65269158
SRR10612065.2901540	chr20	37153439	37161423
SRR10612065.2901557	chr10	43650618	43651029
SRR10612065.2901574	chr6	107824858	107827631
SRR10612065.2901940	chr14	20811304	20811434
SRR10612065.2902025	chr4	54249939	54294350
SRR10612065.2902224	chr7	44806017	44806114
SRR10612065.2902444	chr5	159470138	159476578
SRR10612065.2902475	chr15	25521825	25522106
SRR10612065.2902611	chrY	15023753	15024726
SRR10612065.2902809	chr10	128192526	128335208
SRR10612065.2902925	chr6	76373089	76373234
SRR10612065.2903084	chr9	37126753	37127145
SRR10612065.2903089	chr2	162359668	162359755
SRR10612065.2903251	chr6	34255004	34255468
SRR10612065.2903330	chr2	230356616	230359757
SRR10612065.2903418	chr3	41831309	41877435
SRR10612065.2903470	chr15	50926601	50929753
SRR10612065.2903519	chr5	137761097	137766109
SRR10612065.2903621	chr17	60106914	60107314
SRR10612065.2903630	chr3	169815037	169816800
SRR10612065.2903704	chr11	133365113	133365527
SRR10612065.2903832	chr1	201824255	201825055
SRR10612065.2903839	chr6	76368992	76369124
SRR10612065.2903867	chr1	121110630	121111162
